cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
54.301.867/0001-06;da Cruz e Filhos;772364;2025-04-29;378229;A certeza de concretizar seus projetos direto da fonte;9;641.17;912.59
54.301.867/0001-06;da Cruz e Filhos;772364;2025-04-29;427303;A possibilidade de avançar mais facilmente;7;735.82;1243.33
54.301.867/0001-06;da Cruz e Filhos;772364;2025-04-29;464308;A arte de atingir seus objetivos sem preocupação;3;537.02;286.23
54.301.867/0001-06;da Cruz e Filhos;772364;2025-04-29;694097;O poder de mudar mais rapidamente;4;868.3;465.83
54.301.867/0001-06;da Cruz e Filhos;772364;2025-04-29;671009;O poder de evoluir direto da fonte;3;599.13;403.22
54.301.867/0001-06;da Cruz e Filhos;873906;2025-01-12;639903;O conforto de concretizar seus projetos mais rapidamente;9;232.48;181.48
54.301.867/0001-06;da Cruz e Filhos;873906;2025-01-12;847880;A simplicidade de conseguir sem preocupação;7;554.18;342.94
54.301.867/0001-06;da Cruz e Filhos;873906;2025-01-12;860511;A certeza de conseguir sem preocupação;3;984.49;295.77
54.301.867/0001-06;da Cruz e Filhos;996652;2025-03-22;436699;A arte de inovar mais rapidamente;8;452.02;194.93
54.301.867/0001-06;da Cruz e Filhos;996652;2025-03-22;340189;A arte de atingir seus objetivos simplesmente;2;913.42;130.82
54.301.867/0001-06;da Cruz e Filhos;996652;2025-03-22;139659;O poder de realizar seus sonhos naturalmente;2;591.02;136.46
54.301.867/0001-06;da Cruz e Filhos;996652;2025-03-22;727358;A segurança de concretizar seus projetos com toda a tranquilidade;7;320.88;531.36
71.285.364/0001-03;Mendes;816901;2025-01-24;556274;A segurança de atingir seus objetivos com confiança;4;999.77;219.96
71.285.364/0001-03;Mendes;416387;2025-02-04;170214;A certeza de mudar naturalmente;9;633.98;352.17
71.285.364/0001-03;Mendes;416387;2025-02-04;861071;A vantagem de inovar em estado puro;2;929.96;107.35
71.285.364/0001-03;Mendes;416387;2025-02-04;784370;A possibilidade de atingir seus objetivos mais rapidamente;5;495.5;336.79
71.285.364/0001-03;Mendes;416387;2025-02-04;799258;A liberdade de mudar mais rapidamente;9;511.44;716.9
71.285.364/0001-03;Mendes;247485;2024-12-26;486000;A segurança de conseguir com força total;3;444.76;285.49
71.285.364/0001-03;Mendes;247485;2024-12-26;699160;A simplicidade de avançar em estado puro;6;632.28;791.78
71.285.364/0001-03;Mendes;247485;2024-12-26;118695;A certeza de mudar com força total;1;62.14;14.88
71.285.364/0001-03;Mendes;658628;2025-03-29;113596;O poder de atingir seus objetivos mais rapidamente;5;957.2;548.11
71.285.364/0001-03;Mendes;658628;2025-03-29;255743;A certeza de concretizar seus projetos simplesmente;10;909.72;2242.76
71.285.364/0001-03;Mendes;445306;2024-12-17;761491;A arte de inovar com confiança;3;645.69;116.15
71.285.364/0001-03;Mendes;445306;2024-12-17;876660;A segurança de avançar mais facilmente;4;713.04;171.12
71.285.364/0001-03;Mendes;445306;2024-12-17;451792;A certeza de mudar mais facilmente;1;509.26;46.09
71.285.364/0001-03;Mendes;445306;2024-12-17;658439;A liberdade de avançar mais facilmente;2;854.97;104.3
71.285.364/0001-03;Mendes;445306;2024-12-17;377044;A arte de concretizar seus projetos mais facilmente;2;612.72;284.43
71.285.364/0001-03;Mendes;699058;2024-11-16;863904;O poder de ganhar de maneira eficaz;1;539.28;120.59
71.285.364/0001-03;Mendes;699058;2024-11-16;553927;A certeza de avançar mais facilmente;8;834.65;864.02
71.285.364/0001-03;Mendes;699058;2024-11-16;403276;A vantagem de ganhar sem preocupação;1;745.72;181.91
71.285.364/0001-03;Mendes;699058;2024-11-16;547733;O direito de mudar sem preocupação;6;644.51;773.78
71.285.364/0001-03;Mendes;699058;2024-11-16;128455;A segurança de conseguir com força total;6;216.68;157.84
71.285.364/0001-03;Mendes;609768;2025-03-26;526542;A simplicidade de realizar seus sonhos em estado puro;10;455.6;601.43
71.285.364/0001-03;Mendes;609768;2025-03-26;929912;O conforto de avançar mais rapidamente;9;613.13;492.76
71.285.364/0001-03;Mendes;254768;2025-01-12;300619;O direito de concretizar seus projetos com confiança;6;866.42;1283.46
71.285.364/0001-03;Mendes;254768;2025-01-12;666724;A possibilidade de inovar direto da fonte;9;729.3;1057.64
71.285.364/0001-03;Mendes;254768;2025-01-12;232645;A certeza de ganhar sem preocupação;4;124.74;74.89
71.285.364/0001-03;Mendes;588903;2024-11-16;589053;A certeza de ganhar em estado puro;8;57.65;50.44
71.285.364/0001-03;Mendes;588903;2024-11-16;779555;O prazer de inovar direto da fonte;10;191.89;217.01
71.285.364/0001-03;Mendes;588903;2024-11-16;295526;O conforto de atingir seus objetivos simplesmente;2;915.0;371.62
71.285.364/0001-03;Mendes;444301;2025-03-22;554738;A arte de concretizar seus projetos de maneira eficaz;10;496.63;540.26
71.285.364/0001-03;Mendes;444301;2025-03-22;115922;A vantagem de atingir seus objetivos antes de tudo;9;51.82;95.01
71.285.364/0001-03;Mendes;444301;2025-03-22;245577;O prazer de mudar naturalmente;3;886.48;242.29
71.285.364/0001-03;Mendes;444301;2025-03-22;336900;A certeza de realizar seus sonhos sem preocupação;6;502.44;653.02
71.285.364/0001-03;Mendes;444301;2025-03-22;709678;A certeza de ganhar antes de tudo;10;588.58;465.58
71.285.364/0001-03;Mendes;149098;2025-01-28;745053;A certeza de inovar simplesmente;4;946.7;905.53
71.285.364/0001-03;Mendes;149098;2025-01-28;558400;A vantagem de realizar seus sonhos com confiança;10;476.58;283.41
71.285.364/0001-03;Mendes;485997;2025-01-19;976691;O poder de concretizar seus projetos com força total;1;332.47;75.56
71.285.364/0001-03;Mendes;485997;2025-01-19;194058;A certeza de avançar de maneira eficaz;1;630.1;126.02
71.285.364/0001-03;Mendes;485997;2025-01-19;255505;A liberdade de evoluir sem preocupação;8;161.31;260.76
71.285.364/0001-03;Mendes;485997;2025-01-19;594324;A possibilidade de inovar com força total;4;228.2;190.85
71.285.364/0001-03;Mendes;485997;2025-01-19;576991;A certeza de concretizar seus projetos com toda a tranquilidade;4;709.94;397.96
71.285.364/0001-03;Mendes;248870;2024-11-26;718739;A segurança de concretizar seus projetos de maneira eficaz;6;84.06;37.01
71.285.364/0001-03;Mendes;248870;2024-11-26;660853;A certeza de avançar de maneira eficaz;6;113.07;109.14
71.285.364/0001-03;Mendes;248870;2024-11-26;769891;A certeza de conseguir naturalmente;4;76.95;43.08
71.285.364/0001-03;Mendes;896797;2025-01-21;744948;A segurança de inovar mais facilmente;6;550.28;637.92
71.285.364/0001-03;Mendes;956570;2025-01-21;208221;A possibilidade de realizar seus sonhos mais facilmente;9;288.33;188.49
71.285.364/0001-03;Mendes;956570;2025-01-21;273049;A certeza de evoluir com confiança;8;262.93;285.85
71.285.364/0001-03;Mendes;852972;2024-12-22;169579;A vantagem de avançar com toda a tranquilidade;1;183.37;35.01
71.285.364/0001-03;Mendes;852972;2024-12-22;846876;A segurança de concretizar seus projetos antes de tudo;3;364.57;148.64
71.285.364/0001-03;Mendes;852972;2024-12-22;376154;A liberdade de atingir seus objetivos naturalmente;6;245.34;168.92
71.285.364/0001-03;Mendes;317923;2025-01-30;353498;A certeza de inovar com força total;6;235.82;109.53
71.285.364/0001-03;Mendes;317923;2025-01-30;962918;O conforto de atingir seus objetivos direto da fonte;8;381.51;739.58
71.285.364/0001-03;Mendes;317923;2025-01-30;499860;A vantagem de evoluir direto da fonte;7;908.84;330.8
71.285.364/0001-03;Mendes;317923;2025-01-30;797341;A certeza de evoluir naturalmente;2;775.0;386.28
71.285.364/0001-03;Mendes;779403;2025-03-01;715572;A certeza de inovar mais rapidamente;9;928.89;586.44
71.285.364/0001-03;Mendes;779403;2025-03-01;475523;A vantagem de concretizar seus projetos em estado puro;8;330.1;171.77
71.285.364/0001-03;Mendes;779403;2025-03-01;840646;O poder de atingir seus objetivos mais rapidamente;2;522.42;183.37
71.285.364/0001-03;Mendes;779403;2025-03-01;681393;A possibilidade de concretizar seus projetos com confiança;10;88.46;113.37
71.285.364/0001-03;Mendes;914700;2025-01-13;842620;O direito de ganhar naturalmente;2;266.72;34.02
71.285.364/0001-03;Mendes;914700;2025-01-13;841761;O poder de atingir seus objetivos sem preocupação;3;803.75;513.32
71.285.364/0001-03;Mendes;931683;2024-11-19;581460;O poder de avançar mais facilmente;2;945.51;146.32
71.285.364/0001-03;Mendes;931683;2024-11-19;811453;A simplicidade de realizar seus sonhos antes de tudo;7;300.02;364.39
71.285.364/0001-03;Mendes;931683;2024-11-19;526489;A vantagem de realizar seus sonhos com força total;4;402.88;259.13
71.285.364/0001-03;Mendes;931683;2024-11-19;943469;A segurança de atingir seus objetivos mais facilmente;9;256.24;150.38
71.285.364/0001-03;Mendes;761262;2025-01-31;767747;O direito de realizar seus sonhos sem preocupação;7;490.84;626.71
71.285.364/0001-03;Mendes;761262;2025-01-31;913049;O prazer de conseguir com toda a tranquilidade;1;712.64;36.73
71.285.364/0001-03;Mendes;290904;2025-04-24;500801;A arte de avançar com toda a tranquilidade;2;430.02;46.58
71.285.364/0001-03;Mendes;290904;2025-04-24;948031;A arte de conseguir mais rapidamente;5;328.6;232.04
71.285.364/0001-03;Mendes;290904;2025-04-24;896120;A simplicidade de realizar seus sonhos mais facilmente;2;319.74;94.39
71.285.364/0001-03;Mendes;290904;2025-04-24;206610;O conforto de mudar direto da fonte;6;238.62;313.38
71.285.364/0001-03;Mendes;290904;2025-04-24;283711;A certeza de inovar com confiança;2;145.14;47.03
71.285.364/0001-03;Mendes;461522;2024-11-15;136323;A vantagem de mudar mais rapidamente;4;288.01;231.19
71.285.364/0001-03;Mendes;354438;2024-11-27;686302;O conforto de avançar em estado puro;10;118.45;134.69
71.285.364/0001-03;Mendes;354438;2024-11-27;123075;A simplicidade de mudar mais rapidamente;9;601.94;600.83
71.285.364/0001-03;Mendes;354438;2024-11-27;274178;A segurança de realizar seus sonhos sem preocupação;3;282.3;150.18
71.285.364/0001-03;Mendes;406000;2025-01-28;715483;O prazer de inovar naturalmente;6;398.26;518.3
71.285.364/0001-03;Mendes;406000;2025-01-28;695723;O conforto de mudar em estado puro;9;910.35;779.88
71.285.364/0001-03;Mendes;406000;2025-01-28;394972;A vantagem de concretizar seus projetos direto da fonte;8;619.81;957.69
71.285.364/0001-03;Mendes;406000;2025-01-28;595054;O poder de evoluir direto da fonte;6;323.28;282.39
71.285.364/0001-03;Mendes;325678;2024-11-18;935526;O conforto de mudar mais facilmente;7;191.56;278.4
71.285.364/0001-03;Mendes;325678;2024-11-18;799318;O direito de concretizar seus projetos com toda a tranquilidade;7;412.34;290.06
71.285.364/0001-03;Mendes;325678;2024-11-18;486410;A liberdade de avançar com força total;7;693.85;1001.53
71.285.364/0001-03;Mendes;877833;2025-02-17;981860;A liberdade de inovar naturalmente;1;984.33;118.99
71.285.364/0001-03;Mendes;877833;2025-02-17;448690;O prazer de concretizar seus projetos naturalmente;7;670.33;764.24
71.285.364/0001-03;Mendes;877833;2025-02-17;852746;O conforto de conseguir com toda a tranquilidade;5;54.38;17.36
71.285.364/0001-03;Mendes;877833;2025-02-17;310879;O prazer de atingir seus objetivos de maneira eficaz;7;521.74;397.94
71.285.364/0001-03;Mendes;877833;2025-02-17;154861;A segurança de concretizar seus projetos de maneira eficaz;8;299.16;256.59
71.285.364/0001-03;Mendes;613954;2025-05-09;944210;O conforto de concretizar seus projetos com confiança;1;984.78;207.88
71.285.364/0001-03;Mendes;613954;2025-05-09;618948;A certeza de conseguir mais facilmente;6;271.32;399.18
71.285.364/0001-03;Mendes;613954;2025-05-09;230606;A possibilidade de realizar seus sonhos simplesmente;9;198.86;112.18
71.285.364/0001-03;Mendes;613954;2025-05-09;593135;A possibilidade de atingir seus objetivos em estado puro;7;226.14;323.53
71.285.364/0001-03;Mendes;613954;2025-05-09;258690;O conforto de evoluir antes de tudo;4;569.23;157.52
71.285.364/0001-03;Mendes;865154;2025-03-21;355355;O direito de evoluir com toda a tranquilidade;9;355.4;370.73
71.285.364/0001-03;Mendes;865154;2025-03-21;412194;O poder de avançar direto da fonte;2;604.04;258.82
71.285.364/0001-03;Mendes;865154;2025-03-21;653292;O poder de concretizar seus projetos com força total;2;175.04;69.67
71.285.364/0001-03;Mendes;927189;2025-03-21;106009;A vantagem de realizar seus sonhos direto da fonte;1;422.22;55.85
71.285.364/0001-03;Mendes;927189;2025-03-21;723836;O conforto de ganhar com força total;5;163.01;83.79
71.285.364/0001-03;Mendes;927189;2025-03-21;826800;A vantagem de atingir seus objetivos mais rapidamente;3;999.64;682.34
71.285.364/0001-03;Mendes;927189;2025-03-21;876083;A segurança de evoluir simplesmente;7;685.7;302.2
71.285.364/0001-03;Mendes;853351;2024-12-02;212326;O direito de concretizar seus projetos antes de tudo;8;919.54;1283.04
71.285.364/0001-03;Mendes;644577;2025-04-10;548481;A simplicidade de avançar mais facilmente;1;282.28;55.05
71.285.364/0001-03;Mendes;644577;2025-04-10;320297;O poder de avançar de maneira eficaz;6;685.83;397.69
71.285.364/0001-03;Mendes;644577;2025-04-10;742107;O prazer de conseguir com confiança;7;694.92;808.31
71.285.364/0001-03;Mendes;599391;2024-11-28;935534;A arte de conseguir mais facilmente;6;704.43;707.29
71.285.364/0001-03;Mendes;980522;2025-01-15;956729;O direito de atingir seus objetivos mais facilmente;8;961.12;1281.07
71.285.364/0001-03;Mendes;980522;2025-01-15;434410;A simplicidade de inovar sem preocupação;2;995.95;319.74
71.285.364/0001-03;Mendes;238741;2025-02-06;116269;A simplicidade de mudar com confiança;6;195.66;278.23
71.285.364/0001-03;Mendes;238741;2025-02-06;924417;O poder de realizar seus sonhos simplesmente;3;623.3;187.72
71.285.364/0001-03;Mendes;238741;2025-02-06;906792;A vantagem de conseguir direto da fonte;8;554.4;362.14
71.285.364/0001-03;Mendes;238741;2025-02-06;320477;A simplicidade de conseguir mais facilmente;1;54.33;11.97
71.285.364/0001-03;Mendes;238741;2025-02-06;226858;A arte de atingir seus objetivos com força total;1;132.38;14.94
71.285.364/0001-03;Mendes;113180;2025-02-28;761773;A arte de evoluir direto da fonte;9;81.32;104.21
71.285.364/0001-03;Mendes;469804;2025-04-04;659709;A simplicidade de mudar com força total;6;210.77;118.07
71.285.364/0001-03;Mendes;126671;2025-04-23;221975;A possibilidade de ganhar antes de tudo;9;834.06;444.58
71.285.364/0001-03;Mendes;126671;2025-04-23;440321;O prazer de concretizar seus projetos naturalmente;2;51.66;6.58
71.285.364/0001-03;Mendes;126671;2025-04-23;513345;O prazer de avançar mais facilmente;8;925.89;1709.94
71.285.364/0001-03;Mendes;126671;2025-04-23;874271;O prazer de avançar sem preocupação;2;97.72;16.17
71.285.364/0001-03;Mendes;126671;2025-04-23;185620;A segurança de realizar seus sonhos antes de tudo;4;275.77;169.51
71.285.364/0001-03;Mendes;496763;2024-11-18;634124;A certeza de inovar naturalmente;4;465.92;176.57
71.285.364/0001-03;Mendes;496763;2024-11-18;874048;O prazer de evoluir com toda a tranquilidade;3;494.09;283.58
71.285.364/0001-03;Mendes;496763;2024-11-18;112430;A possibilidade de mudar em estado puro;9;857.72;1576.73
71.285.364/0001-03;Mendes;496763;2024-11-18;925448;O poder de conseguir em estado puro;10;156.71;366.06
71.285.364/0001-03;Mendes;141079;2025-03-29;854196;A vantagem de concretizar seus projetos com toda a tranquilidade;2;922.74;245.62
71.285.364/0001-03;Mendes;141079;2025-03-29;531718;A segurança de ganhar naturalmente;9;762.5;1202.45
71.285.364/0001-03;Mendes;141079;2025-03-29;986966;A simplicidade de ganhar de maneira eficaz;10;427.01;225.03
71.285.364/0001-03;Mendes;141079;2025-03-29;958300;A simplicidade de realizar seus sonhos com confiança;5;779.67;646.13
71.285.364/0001-03;Mendes;141079;2025-03-29;158783;A liberdade de conseguir simplesmente;7;998.83;1243.99
71.285.364/0001-03;Mendes;667811;2025-02-17;997406;A vantagem de conseguir antes de tudo;10;663.41;1058.77
71.285.364/0001-03;Mendes;806228;2024-11-27;892840;A vantagem de avançar em estado puro;3;169.27;119.9
71.285.364/0001-03;Mendes;806228;2024-11-27;241887;O conforto de inovar com confiança;10;491.78;1148.8
71.285.364/0001-03;Mendes;806228;2024-11-27;573540;O prazer de conseguir sem preocupação;6;835.34;451.6
71.285.364/0001-03;Mendes;806228;2024-11-27;431697;A liberdade de ganhar naturalmente;8;125.93;103.1
71.285.364/0001-03;Mendes;806228;2024-11-27;513761;A certeza de mudar de maneira eficaz;2;204.67;99.1
71.285.364/0001-03;Mendes;807942;2024-11-24;578436;A simplicidade de realizar seus sonhos com força total;10;190.12;395.47
71.285.364/0001-03;Mendes;807942;2024-11-24;459105;A liberdade de conseguir em estado puro;10;56.02;36.37
71.285.364/0001-03;Mendes;807942;2024-11-24;587559;A segurança de atingir seus objetivos naturalmente;3;377.73;112.46
71.285.364/0001-03;Mendes;807942;2024-11-24;312188;O poder de atingir seus objetivos em estado puro;7;183.8;244.97
71.285.364/0001-03;Mendes;787495;2024-12-10;403448;O direito de avançar com força total;5;708.42;450.23
71.285.364/0001-03;Mendes;787495;2024-12-10;958343;A arte de mudar antes de tudo;4;735.44;273.25
71.285.364/0001-03;Mendes;680163;2025-02-06;633700;A simplicidade de mudar mais rapidamente;6;512.28;169.81
71.285.364/0001-03;Mendes;680163;2025-02-06;478574;A simplicidade de atingir seus objetivos com confiança;10;175.16;106.59
71.285.364/0001-03;Mendes;680163;2025-02-06;813984;A segurança de mudar de maneira eficaz;2;178.58;49.11
71.285.364/0001-03;Mendes;680163;2025-02-06;219762;A segurança de evoluir sem preocupação;8;909.5;1541.3
71.285.364/0001-03;Mendes;680163;2025-02-06;325031;A certeza de conseguir antes de tudo;1;367.57;65.07
71.285.364/0001-03;Mendes;942325;2025-01-20;847872;A certeza de evoluir com força total;1;540.75;67.3
71.285.364/0001-03;Mendes;541870;2025-01-30;712593;A liberdade de avançar direto da fonte;4;572.05;470.75
71.285.364/0001-03;Mendes;541870;2025-01-30;333887;O prazer de inovar em estado puro;9;486.66;698.28
71.285.364/0001-03;Mendes;541870;2025-01-30;855358;O direito de ganhar simplesmente;3;511.07;151.92
71.285.364/0001-03;Mendes;541870;2025-01-30;412507;A certeza de ganhar em estado puro;1;157.08;35.89
71.285.364/0001-03;Mendes;312292;2025-01-09;413200;A possibilidade de inovar antes de tudo;7;487.63;300.01
71.285.364/0001-03;Mendes;312292;2025-01-09;485964;A segurança de ganhar naturalmente;9;849.56;1728.7
71.285.364/0001-03;Mendes;312292;2025-01-09;626872;A certeza de avançar simplesmente;7;949.41;861.64
71.285.364/0001-03;Mendes;312292;2025-01-09;343748;A possibilidade de mudar com toda a tranquilidade;8;81.33;118.24
71.285.364/0001-03;Mendes;312292;2025-01-09;947510;O prazer de ganhar com confiança;4;444.15;424.73
71.285.364/0001-03;Mendes;927967;2025-04-21;859367;A segurança de mudar com confiança;7;257.9;115.06
